,Unnamed: 0,npo02__LastCloseDate__c,npo02__FirstCloseDate__c,AccountNumber,Id,npo02__LastOppAmount__c,npo02__OppAmountThisYear__c,npo02__OppAmountLastYear__c,npo02__TotalOppAmount__c,npo02__OppAmount2YearsAgo__c,npo02__NumberOfClosedOpps__c,npo02__LargestAmount__c,npo02__SmallestAmount__c,npo02__AverageAmount__c,Total_Gifts_This_Year_as_of_Last_Year__c,Account Record Type,First_Gift_Year__c,Last_Close_Month,AccountId,amount_min,amount_max,amount_mean,start_year,latest_year,first_month,avg_month,latest_month,amount_total,non_zero_counts,this_year_non_zero_counts,this_year_amount_total,this_year_amount_mean,prev_year_non_zero_counts,prev_year_amount_total,prev_year_amount_mean,account_age,dormancy_years,average_total_donation,average_time_between_donation,amount_total_percentiles,non_zero_counts_percentiles,dormancy_years_percentiles,persona,group
812,812,2024-03-29,2024-06-04,zSxXmxILnAjtPvuQAQyFZAyzGlNIqBLEcbutaauQ,dpzlJmFmeSDTzeXmdGANdhpChQlNPYUwAsGSSpdX,31254.27,41317.13,1750.23,79607.33,99800.75,51988.97,42429.47,6195.71,52404.78,20.33,watermelon,2024,3,,,,,,,,,,,,,,,,,,,,,,,,,,
813,813,2024-05-23,2023-05-21,XNFmDRknscBKkaBPMIrRpMLQdIxMNqJKfAGLoAal,SKsuHqxHXQspPECjFChPxFZHbGnDKbwQArCmuQGN,58761.11,62115.09,935.27,39547.52,14225.64,19172.93,65967.52,54802.4,20816.16,34.7,yellow passion fruit,2023,5,,,,,,,,,,,,,,,,,,,,,,,,,,
814,814,2026-01-09,2023-05-13,ZbjIRufjyocvJvXpsxpAcTVRdkSLJrvILAUaJjbQ,ZIttmGnbYTTTxEygVFhtpNQxjhxrsbgNmFCymbzI,80477.74,5855.1,86489.29,87329.4,43686.26,57468.25,21836.06,69279.33,45082.85,38.76,religious institution,2023,1,,,,,,,,,,,,,,,,,,,,,,,,,,
815,815,2025-07-04,2025-02-22,vngxLOCtxIqiwCVjzjCEbiKvJoXcevmIfrFSpYmo,wBylMTDDWOfclcbpjuYXemZuMfIneahzEJMhfuFS,63593.78,87971.81,53739.38,57518.97,32338.29,24074.29,21696.76,84693.44,59021.32,56.68,Family,2025,7,,,,,,,,,,,,,,,,,,,,,,,,,,
816,816,2026-01-03,2024-05-15,bjMVRCNqYwKACJTkHGsXQcmhBVhthTbWNHHqWMTS,lMjEyCkzcIJvMUNSyMqAuTgEOpgXGMpUBzfeZhSO,17460.76,43329.53,28535.2,38686.74,34192.1,23733.04,83355.33,72036.72,94176.2,50.21,Family,2024,1,,,,,,,,,,,,,,,,,,,,,,,,,,
817,817,2026-01-15,2023-10-03,toaAiGHgYHRgWtkRNlSqvoIBrvdXcHQKGkKbiKZj,IpmLzMvHizMjhLvfLlMKrTLaywDsEVVsJwYUwDyS,2561.95,86143.61,24976.83,61754.39,73376.3,91920.37,97747.9,62852.06,37007.72,78.12,Family,2023,1,,,,,,,,,,,,,,,,,,,,,,,,,,
818,818,2025-07-10,2025-09-11,HYFyYwNKeMEyKrCfQJGoCtVHEjUBCVuEVZCaEBcR,LDLVnFjukuxIYFEyawbtnFEaDWtguGhIsgzTnLAW,95073.32,75929.96,20299.45,13793.01,76029.99,15506.88,84033.54,87546.61,68751.73,95.03,zucchini,2025,7,LDLVnFjukuxIYFEyawbtnFEaDWtguGhIsgzTnLAW,74125.68,74125.68,74125.68,2026.0,2026.0,2.0,2.0,2.0,74125.68,1.0,,,,,,,-1.0,-1.0,-74125.68,-1.0,0.6959910913140311,0.4510022271714922,0.013363028953229399,Gary,Gold
819,819,2024-10-27,2023-10-03,lRLqGkYemlSLfERAiAgUXnCyANyctzwjjlZfeLoo,bpEnhTmtGSwsxXzjhqnxlxqHuzRbdRSKGBNraDng,13122.79,7615.95,39806.8,42545.33,85072.06,21741.23,10184.92,47430.71,5578.43,61.88,Family Church,2023,10,,,,,,,,,,,,,,,,,,,,,,,,,,
820,820,2024-10-21,2025-11-18,bLWZTxDNhURvVgChhDGNLlrxaPUZtxUxHuQYdKLG,xZHGzPrlTboCcbYnXAvWIbQQkmhGrPksnmPSZaIg,89887.79,7734.09,78503.44,94043.43,3000.98,11824.63,83667.2,82978.75,18040.85,46.39,xigua,2025,10,xZHGzPrlTboCcbYnXAvWIbQQkmhGrPksnmPSZaIg,60661.18,60661.18,60661.18,2024.0,2024.0,4.0,4.0,4.0,60661.18,1.0,1.0,60661.18,60661.18,,,,1.0,1.0,60661.18,1.0,0.5601336302895323,0.4510022271714922,0.26447661469933187,Ryan,Green
821,821,2024-08-16,2025-03-03,YPiTiOXzKBUxCbAydhgwLuNLZfimMoALxWolFAQl,RbvkgxgzVDJkOQJoeterQZnrfKBhfMQEGdYzEwXT,51598.54,80841.93,63159.73,34674.15,85152.52,14151.57,6645.87,95168.93,91056.43,17.59,temple,2025,8,,,,,,,,,,,,,,,,,,,,,,,,,,
822,822,2025-07-11,2026-01-09,KfkmbAQnvtHXhqhtpCPzAKCclVdFVaWDxyMdyIDJ,naTRqenSWABSuTezNmcwNfgXjoIjTqxVuiQqIziD,55735.04,91495.57,90458.63,54081.84,12503.41,47262.54,66523.06,86512.43,59537.47,10.85,temple,2026,7,naTRqenSWABSuTezNmcwNfgXjoIjTqxVuiQqIziD,662.4,72766.9,36714.649999999994,2020.0,2025.0,1.0,3.5,6.0,73429.29999999999,2.0,,,,,,,5.0,0.0,14685.859999999997,0.4,0.688195991091314,0.9454342984409799,0.10523385300668152,Gary,Gold
823,823,2025-04-30,2025-01-22,nEllJaHOGTGFNlsziGXOZIjSwbPUEMUnKLSsQPUo,YGmPoYAspTFudifjEbhkVsBIKZFybsGzKVKkLgfi,82454.54,70230.03,94476.52,26422.06,78423.32,15817.91,66522.01,62910.83,46366.3,43.56,yellow passion fruit,2025,4,,,,,,,,,,,,,,,,,,,,,,,,,,
824,824,2024-07-23,2023-11-30,idSpsIFygImsDyaMcTxPwkQbbPSayywdfEBMYJUP,WPCOoHsGBYDQXgZZFSUAGOLOsKahZmafYWHIYrqe,73290.14,25251.91,29935.71,89444.13,86247.89,33592.04,53895.43,90764.93,89057.63,14.6,church,2023,7,,,,,,,,,,,,,,,,,,,,,,,,,,
825,825,2025-08-28,2024-04-10,fXwoRwRNGJYtAPXKUVsaJIXOpMqxThWMoVCkJAdE,dwhqOGECEqDSxGhAInxVWvjKaCCRcxfIkAQdfvBQ,14979.78,90580.83,43067.44,36275.56,87019.56,54999.89,32584.36,81875.98,55614.49,3.44,zucchini,2024,8,,,,,,,,,,,,,,,,,,,,,,,,,,
826,826,2023-10-27,2024-01-07,NZoBdRTmaRUiyNSNiGgxoNdjOXPmopEZROtZYqrC,UvsPgWoNOGnQGnSHwIHGVYNAyWvKOHTgXbouyblB,13146.63,80929.16,7455.13,27517.73,55029.67,36944.37,88406.4,64800.33,62854.35,15.93,Family,2024,10,,,,,,,,,,,,,,,,,,,,,,,,,,
827,827,2024-07-18,2025-06-04,pNHigEXPNgKpfCEdcVDNgKIkArJQclQGnzNYbROo,glCwCLNsEjzAQoRWVusNncpuSDnGZPELgPKIYIIu,90901.88,62445.04,52775.41,9891.93,45051.07,62300.28,58675.61,81304.28,18881.15,87.31,religious institution,2025,7,glCwCLNsEjzAQoRWVusNncpuSDnGZPELgPKIYIIu,9771.94,9771.94,9771.94,2024.0,2024.0,9.0,9.0,9.0,9771.94,1.0,1.0,9771.94,9771.94,,,,1.0,1.0,9771.94,1.0,0.08240534521158129,0.4510022271714922,0.26447661469933187,Yara,Light Blue
828,828,2024-08-23,2024-01-18,UtLFREmQXyeXGclhVFomwSUJtETgQAPdKJokAFIR,UmToAyZsPsLhJTmudinzrKBbrxxGPcYapnWSmpGE,39034.67,76754.94,80474.08,10639.53,71556.48,72954.39,18959.26,88007.85,17349.63,69.86,Family Church,2024,8,,,,,,,,,,,,,,,,,,,,,,,,,,
829,829,2023-05-27,2025-07-07,DhSIKqUdUEWdAklqkVeVESwxpKPhOhvEFDqJoiSK,uzhkdEeqzOCHwRCjOiAovOzlGDrGLpzhzgbAehbn,12980.21,63388.33,51410.05,23543.92,38145.61,40173.53,97773.04,70562.43,44097.89,21.36,temple,2025,5,,,,,,,,,,,,,,,,,,,,,,,,,,
830,830,2025-08-03,2025-09-19,UVhYrGYgjmSLVlhXSiGyMJmSqNCexbhaXOkZMAIg,grsUrBBHHlwvKlggGjatwaJfVHCtpcGeXeRKndEF,38044.08,2064.72,80307.52,7375.58,53793.38,64244.63,5404.52,59084.84,2316.54,70.67,church,2025,8,,,,,,,,,,,,,,,,,,,,,,,,,,
831,831,2025-12-16,2024-08-17,LRwrttzebcfNIQsgKqFJQXjJvaWkclzfToPvlyvQ,LyyObqclIpYzWXbSSHIYiDrGRGTOfdRthmavLzIF,98738.49,94801.37,67002.64,23644.18,64687.42,44846.58,64043.3,34912.79,55541.09,86.06,religious institution,2024,12,,,,,,,,,,,,,,,,,,,,,,,,,,
832,832,2025-07-05,2024-10-21,mwwqUPpyCYzfbMdvjEtzJgUezVYDEUTVQswdDtBF,JhXlytcFvZMlHwuJmDXBYMTRuyaHIMnRwLbxAprI,51835.62,96307.6,14124.23,39862.93,61178.31,60093.2,39821.86,98118.39,78265.94,72.22,xigua,2024,7,,,,,,,,,,,,,,,,,,,,,,,,,,
833,833,2024-01-22,2025-05-23,QjGumsTihPmPiCDGybHZGHsYgaHSOLoSMFHTYrUO,HftXzSblMpIBIcYBoRKpqdYgqqrIKemRlJHCFrdk,69842.66,21134.99,81987.28,68374.74,74595.07,35912.56,86487.66,32399.56,73327.1,12.61,temple,2025,1,,,,,,,,,,,,,,,,,,,,,,,,,,
834,834,2023-12-14,2025-02-14,hhhNEjXUUgVZCXtFEDyfyPechEpquOtOnxvnJxEQ,ZqZTZoZSiBZHnrftvKjsHfbUiEtLzbjAfPJGxjrI,63463.2,17883.4,52991.83,20883.0,73030.37,94907.82,44225.24,6645.95,47567.02,53.61,religious institution,2025,12,,,,,,,,,,,,,,,,,,,,,,,,,,
835,835,2025-10-02,2025-12-07,byMSAHSLvbeiDFFjGfCTgCDEcYgJvomjqYQUyfCg,KDemhwzYCHgKZDRuddrNowevXTUvyZNdNMXXmiBc,23663.89,72773.5,47376.65,81566.97,97352.51,97395.36,91145.68,32597.25,97725.06,74.1,watermelon,2025,10,KDemhwzYCHgKZDRuddrNowevXTUvyZNdNMXXmiBc,53552.48,53552.48,53552.48,2020.0,2020.0,5.0,5.0,5.0,53552.48,1.0,,,,,,,5.0,5.0,10710.496000000001,0.2,0.4888641425389755,0.4510022271714922,0.839086859688196,Peter,Orange
836,836,2025-10-25,2025-12-19,geOOFozbvjwLsdZQVKcAPjsPNgRXLXFZbpEHRoFT,xjoDTcqlhFlAmMBaWNlXhbAuzNAPXZnqyGxrqLhK,76252.68,94465.53,44628.92,4322.61,63365.46,22395.73,68764.61,33412.99,88769.55,33.46,zucchini,2025,10,,,,,,,,,,,,,,,,,,,,,,,,,,
837,837,2023-10-19,2024-03-01,ALLpIgRNpFOiVWllDEXmsbXGYcvqaKlIBWJjAVNj,iayglwYmFimrVohASQvQAyvAiSRDVuIgKIkXLEwl,58334.25,23547.19,13511.62,84386.39,56305.92,54198.94,18570.44,61489.76,5265.53,58.87,zucchini,2024,10,,,,,,,,,,,,,,,,,,,,,,,,,,
838,838,2023-08-18,2023-08-18,KrOxACMHpspWqrVBMWFzigqjeZnXjmAkoBJkWJWi,aBrbHJvcUZWpRzzoWWbkBrYCNuVQXXBKmuFBhakd,52878.7,28648.88,75773.01,75648.72,28123.45,40546.65,44024.99,35537.31,57827.55,13.74,xigua,2023,8,,,,,,,,,,,,,,,,,,,,,,,,,,
839,839,2024-04-11,2023-10-24,kNqCzkCSoOuAIKIDKJBIWWHDEMAhMJhxQWdxhhgq,SuKNEYzGPDgNbTQGOaVtGSPkRJNRrSiRYYmPBtRw,93547.19,1843.57,26043.58,45608.27,20013.19,62999.46,46596.76,63047.48,8442.14,40.95,temple,2023,4,SuKNEYzGPDgNbTQGOaVtGSPkRJNRrSiRYYmPBtRw,44436.29,44436.29,44436.29,2024.0,2024.0,7.0,7.0,7.0,44436.29,1.0,1.0,44436.29,44436.29,,,,1.0,1.0,44436.29,1.0,0.40311804008908686,0.4510022271714922,0.26447661469933187,Ryan,Green
840,840,2025-10-01,2024-04-03,zZzNNIrWVFqIYeowmlQQEYMrbfSNzQbpkTeLBJYh,DaxZQPeIXHSwbkEBNAbaDoopsbunvNlgwCiRYLgb,37895.5,72022.62,482.36,16710.17,61210.18,88176.81,75056.52,93025.0,83436.85,79.47,Family Church,2024,10,DaxZQPeIXHSwbkEBNAbaDoopsbunvNlgwCiRYLgb,59178.73,59178.73,59178.73,2022.0,2022.0,5.0,5.0,5.0,59178.73,1.0,,,,,,,3.0,3.0,19726.243333333336,0.3333333333333333,0.5467706013363028,0.4510022271714922,0.5662583518930958,Peter,Orange
841,841,2023-03-18,2024-06-21,whYJfwIIVTcNVOJTNXIjNcfhTUJfxHnXGNhNdxEw,SEANsVApPNCXHrQmahKzKUqsoHfIYSTPHXKhMQRn,40535.07,51882.97,39794.7,86175.09,22799.05,40586.69,14891.24,55776.08,12971.85,73.3,temple,2024,3,,,,,,,,,,,,,,,,,,,,,,,,,,
842,842,2025-06-09,2025-04-09,ncUAQQPmeiDItskUsrIZwOnMcvgcbuKReBIxERXc,BInuOfFzMWJmMFQMApDGSqNIqiBgJfLtdiinOXCf,78283.91,16412.67,46949.7,37422.15,77507.25,85041.48,77766.49,93742.87,74893.32,16.66,watermelon,2025,6,,,,,,,,,,,,,,,,,,,,,,,,,,
843,843,2025-05-13,2024-12-23,VzdMGGxNVNhPZVmtZwaEuZaTrVroqOAziuiRDmgm,rPQMkZbFnVNMPowjSZzyDXmvlKyjcWlQyXuBbHtB,46713.01,82622.68,64014.12,82362.1,545.63,85058.8,75687.05,7671.7,5340.62,14.89,Family Church,2024,5,,,,,,,,,,,,,,,,,,,,,,,,,,
844,844,2023-08-02,2023-05-13,pJBcKvMbuonYAgXgQaZdCprhBNQufEEYqJgCcIjD,vjSkrIvuObKLaGUhqsdvRWHDPJiSWfsMqmgsUcja,56029.0,75635.8,21107.89,58603.7,54332.17,20653.1,74759.47,27466.7,75739.86,52.12,Family,2023,8,vjSkrIvuObKLaGUhqsdvRWHDPJiSWfsMqmgsUcja,84171.77,84171.77,84171.77,2025.0,2025.0,1.0,1.0,1.0,84171.77,1.0,,,,,,,0.0,0.0,inf,inf,0.8006681514476615,0.4510022271714922,0.10523385300668152,Gary,Gold
845,845,2024-02-25,2023-05-27,fvUvxfDAmBRdcRjWzNjFIMyqsoKVapjKgijBVuag,ZfmHZbtOPdbMESZsxxRPYGddUGeJBAYiaETMELDN,17606.97,74594.13,84683.95,32353.43,3101.48,76671.68,83722.19,20848.59,64892.69,41.83,Family Church,2023,2,,,,,,,,,,,,,,,,,,,,,,,,,,
846,846,2025-01-17,2024-06-03,YABJvuPlLWcbhPfSoYcjTQSEnaxhtKUgPuLodeSx,UHhINXBmLDBMTBAlHKHguGjdMWtDePbotAHPZADi,10593.22,91296.59,67842.38,77391.71,27698.67,87428.76,72732.28,38518.81,27068.9,87.1,religious institution,2024,1,,,,,,,,,,,,,,,,,,,,,,,,,,
847,847,2025-07-29,2023-07-10,DYWveqYFJeOlPMsXDnAWJevdgxWHuFxcCPNLLWTA,frXiByrxvTcpPybYfBlauMFmTbGAuLJNzExDtQFE,97956.1,87065.12,33254.45,20717.92,13949.4,60640.06,84144.8,67698.2,75673.5,87.96,church,2023,7,,,,,,,,,,,,,,,,,,,,,,,,,,
848,848,2023-09-17,2024-02-27,DZcOdnEDzoBsFIFyigKMmnFjqRmxoAcvQHgyQGXH,XZPRgJAHAADbZwHAthNeovITvGFGXETVIJNsYoSp,3878.08,71767.35,28472.88,65234.69,33865.0,74577.89,36515.98,60693.01,29864.34,62.11,Family Church,2024,9,,,,,,,,,,,,,,,,,,,,,,,,,,
849,849,2026-03-09,2023-03-20,yGiIfhWhCqmhYckdjnJNgWUJYtLqKcCRiiacndoX,zWZHHBwXiWbywqzuWiXNzSBZporKInMdBEtbKxIp,86558.87,93583.13,27338.35,62796.09,13183.22,60141.21,33117.03,9839.58,79999.05,10.68,watermelon,2023,3,,,,,,,,,,,,,,,,,,,,,,,,,,
850,850,2025-01-11,2023-04-15,TuxXbInOiNtSPGGpdfCYLCiKteqIeOOFrGmwrqsm,XpCWJDELvlsXmwIyaHKBBTMmDmriciIdPOJnORmH,58171.03,58075.62,41419.19,38773.64,22609.69,71904.96,89784.53,16926.95,77540.43,17.07,church,2023,1,,,,,,,,,,,,,,,,,,,,,,,,,,
851,851,2025-08-20,2026-02-19,iqoiHFwIZYeMAuiLlBveFGCmIQRuaQETXRzwZDOO,kBCZXcWWzaRtUWOVRKKLBOWWvveTmkoYSiITuzff,35234.64,79005.7,9768.69,62599.31,90495.94,21662.62,85694.7,43412.58,69876.61,39.94,Family Church,2026,8,,,,,,,,,,,,,,,,,,,,,,,,,,
852,852,2023-09-02,2024-12-14,RXWFGaWytTkGaEqxXfCZMIzHBbpRMLoHKrRAsPEX,NMLJJwjaMuZSipnxnRybGslUJhcHCdREBdPfiBgc,49138.15,22088.34,26196.99,63098.62,47283.65,65793.79,71815.5,24321.81,6734.36,88.26,yellow passion fruit,2024,9,,,,,,,,,,,,,,,,,,,,,,,,,,
853,853,2023-08-30,2025-04-14,leAMPfTLTselZRazPBPLiqATKMQuXcwkdZzdbrzv,wDJjobMpNkrAHphJsikXeWMmfzWTQXkXGzSyDpAT,66221.4,18060.68,19318.07,71949.53,5427.82,652.16,29865.05,76027.35,93158.41,15.4,yellow passion fruit,2025,8,,,,,,,,,,,,,,,,,,,,,,,,,,
854,854,2024-04-29,2023-04-23,FHJXvojbEIQBdoEaqHgLAaqiVMULWkHeTnPGLlZR,bsAeikLcYicYpOZbGQHuaWWHWRaNDliHiDAFmtiL,99005.56,54471.18,8831.11,12985.18,22441.88,53219.0,76723.23,44124.49,27450.82,74.02,Family Church,2023,4,bsAeikLcYicYpOZbGQHuaWWHWRaNDliHiDAFmtiL,66366.41,66366.41,66366.41,2022.0,2022.0,9.0,9.0,9.0,66366.41,1.0,,,,,,,3.0,3.0,22122.13666666667,0.3333333333333333,0.6180400890868597,0.4510022271714922,0.5662583518930958,Peter,Orange
855,855,2026-03-06,2023-05-11,QyXAnOcKYEiainiulPWUfzqtFGqZzynMrXpIAHYF,SzuCtMPYveJjwmDYuZkdrtmEwqpuGePRYGsorjGt,89717.28,35424.65,32415.09,1311.83,13353.1,45195.31,53713.22,88824.88,35815.61,94.46,Family,2023,3,SzuCtMPYveJjwmDYuZkdrtmEwqpuGePRYGsorjGt,77584.64,77584.64,77584.64,2020.0,2020.0,2.0,2.0,2.0,77584.64,1.0,,,,,,,5.0,5.0,15516.928,0.2,0.7371937639198218,0.4510022271714922,0.839086859688196,Laura,Purple
856,856,2024-10-16,2024-09-28,rluuvWEhsQugWikRrbemDLVQLBlmjIqVdkZiOsem,epLJKiFNFpOOrlEYiNuItgfOxitnJHaitZSjjdrE,32620.28,41304.61,94240.86,2360.58,92263.63,6780.71,53095.45,88974.79,88563.38,80.56,religious institution,2024,10,,,,,,,,,,,,,,,,,,,,,,,,,,
857,857,2025-12-31,2024-12-19,xTvcIRbNPYlxhXfVcTgFPIeKPfnHqGmtGCqukiUd,rFMCkPvnxzFsdeOlfpbSbhtKeCZyelYsZMHlyRTn,46540.87,95768.18,56064.47,76563.7,65005.95,67568.45,26903.07,26079.73,49297.86,43.52,Family Church,2024,12,rFMCkPvnxzFsdeOlfpbSbhtKeCZyelYsZMHlyRTn,79587.27,79587.27,79587.27,2020.0,2020.0,11.0,11.0,11.0,79587.27,1.0,,,,,,,5.0,5.0,15917.454000000002,0.2,0.7561247216035635,0.4510022271714922,0.839086859688196,Laura,Purple
858,858,2025-02-04,2025-04-25,YjqFQFOGnPPeXpTepaxlCqTrtAPJDBBCXTJTAYzz,pqKBYRdJSYPGGNFFQhFavvaYFlREmfgPxuJpzxLm,28338.91,47830.21,76007.06,21031.19,34151.27,17499.97,66803.58,3525.71,35658.9,55.13,xigua,2025,2,pqKBYRdJSYPGGNFFQhFavvaYFlREmfgPxuJpzxLm,78313.12,88437.63,83375.375,2019.0,2021.0,4.0,8.0,12.0,166750.75,2.0,,,,,,,6.0,4.0,27791.791666666668,0.3333333333333333,0.9866369710467706,0.9454342984409799,0.7065701559020044,Laura,Purple
859,859,2025-03-31,2023-10-16,JVvToufSbAtfhUpNPJsBsFHAtjGgHEPzinAGTiiL,UWcUDQfzKaONkFBGxzvOVsnEXFSyeLaFDapaHDHS,11719.75,89749.8,96261.28,40969.39,27930.14,33619.71,52853.28,19046.82,83395.66,54.41,Family Church,2023,3,UWcUDQfzKaONkFBGxzvOVsnEXFSyeLaFDapaHDHS,83357.9,83357.9,83357.9,2021.0,2021.0,9.0,9.0,9.0,83357.9,1.0,,,,,,,4.0,4.0,20839.475,0.25,0.7906458797327395,0.4510022271714922,0.7065701559020044,Laura,Purple
860,860,2025-01-03,2024-09-09,OuGbJcNCKYDGnjPwvKhpTibtFmuSYuafyywXbRPo,OdFWEKbvjajfIwKfJGrKSTEqNVAlbsxbBCtQeAgH,27747.94,88376.69,33991.03,23741.27,11132.2,80379.38,1282.13,15125.34,67964.1,17.93,yellow passion fruit,2024,1,OdFWEKbvjajfIwKfJGrKSTEqNVAlbsxbBCtQeAgH,80538.54,80538.54,80538.54,2020.0,2020.0,5.0,5.0,5.0,80538.54,1.0,,,,,,,5.0,5.0,16107.707999999999,0.2,0.7616926503340757,0.4510022271714922,0.839086859688196,Laura,Purple
861,861,2023-05-04,2024-01-01,aqbXMmXzZioKZrdIshQBmdcpqaZAnaACyjdkeajg,RZfPtFrxqaTTRhQzAEnZfljUyncZLdvSuyKeHfNi,30796.44,70612.46,93491.09,37124.38,43397.66,34537.5,39302.92,53841.39,61572.18,40.37,Family Church,2024,5,RZfPtFrxqaTTRhQzAEnZfljUyncZLdvSuyKeHfNi,9017.92,86082.3,47550.11,2020.0,2024.0,3.0,3.5,4.0,95100.22,2.0,1.0,86082.3,86082.3,,,,5.0,1.0,19020.044,0.4,0.8919821826280624,0.9454342984409799,0.26447661469933187,Gary,Gold
862,862,2025-12-13,2025-07-22,MNUmuZLzRzxjWLpwmJrXXodsyUMmxcDeqeVyHzRR,fAqvOoGHTLAipiLeBdGwzbWIjGYWwFyWqwSRGkQw,88883.88,73520.67,51127.08,63461.91,20494.31,98961.29,31994.77,6572.11,86298.91,85.54,zucchini,2025,12,,,,,,,,,,,,,,,,,,,,,,,,,,
863,863,2025-06-26,2025-05-10,IRpyGuvINdmHFacafDFZoYrDSmEmvCvwkXUcXCHj,YMginNeXgkjKPtGXKvIDvrIvimkcGmMHeAqNGMTw,17138.1,78156.15,68954.45,48790.99,84193.59,86942.16,11562.73,1098.27,31772.3,21.83,Family Church,2025,6,YMginNeXgkjKPtGXKvIDvrIvimkcGmMHeAqNGMTw,3567.81,66457.0,35012.405,2019.0,2022.0,5.0,8.0,11.0,70024.81,2.0,,,,,,,6.0,3.0,11670.801666666666,0.3333333333333333,0.6547884187082406,0.9454342984409799,0.5662583518930958,Peter,Orange
864,864,2023-11-30,2025-08-26,ZNpCDHVLdqlpGqflrpNasukIWMgUHdArmUgWcchD,FsbfjYGtjqzazfEFinxEQCxjtcGkVbbtQHOIEjBA,975.77,92633.61,53341.29,89810.12,16740.27,96676.57,5673.32,5072.67,91769.47,62.25,watermelon,2025,11,FsbfjYGtjqzazfEFinxEQCxjtcGkVbbtQHOIEjBA,28846.2,28846.2,28846.2,2023.0,2023.0,4.0,4.0,4.0,28846.2,1.0,,,,1.0,28846.2,28846.2,2.0,2.0,14423.1,0.5,0.24387527839643652,0.4510022271714922,0.41648106904231624,Yara,Light Blue
865,865,2023-07-07,2024-07-31,FRtZAJElgaRbPWaeAWVlMqsObSkvQClAbtlZONwN,UhwePBNYlxhmWMFZZNlPdhrrESjTEsfVOvDeZsBV,86.1,87712.39,82994.73,1901.55,71127.13,66607.44,73585.22,95631.97,9236.9,4.93,church,2024,7,,,,,,,,,,,,,,,,,,,,,,,,,,
866,866,2025-07-14,2026-01-17,UcBnArDfhvjHoMkheTueaPKmAlDseFaswXnwyPqS,eFIcJTcxeWGCjQOiIGLNMfANPisCoSPdyVIHhURU,38162.94,39689.85,22134.44,48369.46,68021.39,7791.62,30483.56,81681.75,3573.97,42.69,zucchini,2026,7,eFIcJTcxeWGCjQOiIGLNMfANPisCoSPdyVIHhURU,40719.19,40719.19,40719.19,2022.0,2022.0,12.0,12.0,12.0,40719.19,1.0,,,,,,,3.0,3.0,13573.063333333334,0.3333333333333333,0.3685968819599109,0.4510022271714922,0.5662583518930958,Peter,Orange
867,867,2023-09-25,2024-07-18,iFcnMTnaFaTHVUIciDGNFxRgOFSHtKTXzLGuxXFD,MrFKHrXIoETxuhiIxEVuIJwsFjRUCUFPPMDjRBgX,69140.96,82189.56,41526.67,41658.95,9522.2,20480.21,27377.09,83930.51,84679.66,26.5,religious institution,2024,9,MrFKHrXIoETxuhiIxEVuIJwsFjRUCUFPPMDjRBgX,26450.84,30223.1,28336.97,2020.0,2020.0,7.0,7.0,7.0,56673.94,2.0,,,,,,,5.0,5.0,11334.788,0.4,0.5256124721603563,0.9454342984409799,0.839086859688196,Peter,Orange
868,868,2023-12-15,2024-09-01,ySuKzbAXTRpMXRPGaFpMalAXftTjklXhpiIGwMlX,pMfbuOTdYPeNNyoxRsaenHEawXGtKswBJjmLJCqE,19354.91,12521.32,88039.83,28586.78,51901.79,10728.16,9191.92,56144.91,47162.37,44.88,religious institution,2024,12,,,,,,,,,,,,,,,,,,,,,,,,,,
869,869,2023-05-03,2024-09-06,QrXfKImANsdxnWWmEwmmCVdGHOsamJAWzydzyyhX,cCkcFcgjoEelzcOhLiEfQlnYXesTZQlTrPiOLyRL,43456.06,85935.96,57076.68,59425.41,67265.57,30499.67,3493.18,61443.0,43032.57,61.24,xigua,2024,5,cCkcFcgjoEelzcOhLiEfQlnYXesTZQlTrPiOLyRL,49666.31,89655.69,69661.0,2019.0,2022.0,7.0,7.0,7.0,139322.0,2.0,,,,,,,6.0,3.0,23220.333333333332,0.3333333333333333,0.9755011135857461,0.9454342984409799,0.5662583518930958,Laura,Purple
870,870,2024-04-19,2025-04-14,CWlVBMsXCNhpEfsnohpGzzPufknHkGFyDLRGDzeB,uNONzVnJUELZEXShhuMmqaCMROvftAcKYQbzxqeH,24467.3,12643.05,26070.1,45364.51,36746.51,4800.06,57193.11,99334.84,77498.79,5.16,Family Church,2025,4,,,,,,,,,,,,,,,,,,,,,,,,,,
871,871,2025-12-10,2025-12-21,FWHukrQPSIQHZYyOQCoYWHfoJvsDaIXghgBpTpbT,AtcRQjdJuZMehwNFQWPOXYMCoTNSaufayeoXIxZS,24415.11,44549.37,96489.26,89088.51,97606.45,67332.55,22534.07,20924.81,19085.85,26.24,watermelon,2025,12,AtcRQjdJuZMehwNFQWPOXYMCoTNSaufayeoXIxZS,34415.41,46407.27,40411.34,2021.0,2024.0,4.0,6.5,9.0,80822.68,2.0,1.0,46407.27,46407.27,,,,4.0,1.0,20205.67,0.5,0.765033407572383,0.9454342984409799,0.26447661469933187,Gary,Gold
872,872,2023-12-07,2025-11-24,FgDHdTxdpasUyZLtGANPovcKtrOzNwuxxBgnIiwH,WyMDIRuPgkktkvnKPORJOsBihAuSBqyfUCzaBsAS,33016.38,41443.64,14396.35,23735.33,37807.23,3284.64,86163.28,80153.59,86470.65,22.72,temple,2025,12,,,,,,,,,,,,,,,,,,,,,,,,,,
